Feature,MeanSHAP
11.60_1016.96,0.0004276628019183616
0.46_267.07,-0.00042605690298693887
9.64_948.79,0.00042592166706112346
345436,0.00042567770387779476
5.74_940.63,0.00042554881549695825
390188,-0.00042550600670058857
9.44_923.71,0.0004254900394616764
9.715_411.983,-0.00042521057157932806
5.184_197.0063,0.0004244798962233529
4.94_1586.11,-0.0004243877773235482
10.50_947.87,0.00042421821394492343
0.34_234.99,-0.0004242040138826021
9.65_937.71,-0.0004240985135295736
10.32_878.81,0.0004239927569035758
8.87_711.57,-0.00042377107813143056
9.30_1053.87,0.00042365534722432665
5.19_911.56,-0.0004233497377007238
10.89_1325.19,0.00042313336340952205
1.46_351.01,0.0004230670103964305
0.36_160.02,0.00042275641721836423
2.48_439.24,-0.0004225883139503068
356992,0.000422505606053793
0.47_139.90,0.00042227396087543984
0.53_498.93,-0.00042165197816698984
5.11_762.95,0.0004214406418136195
Turanose,0.00042142902478937045
7.714_327.9696,0.0004212805860193135
"N1-(3-Aminopropyl)-N1-methylpropane-1,3-diamine",-0.0004209475766525179
390398,0.0004207519825903854
TG 56:2|TG 16:0_18:1_22:1,0.00042071332600764847
2.29_514.35,0.00041970819677161314
5.34_852.53,0.00041939948552306515
9.31_974.73,0.00041914966012454
1.56_602.30,0.00041906771064348066
6.18_728.50,0.0004189210617497718
0.41_294.15,0.00041867955753064034
2.19_352.22,-0.0004185778453058211
5.20_936.60,-0.0004181811566622892
9.894_127.0501,-0.0004179911418559805
11.641_158.9612,-0.00041770968172449337
7.53_657.58,0.000417641402488416
3.50_549.42,0.00041674215058711873
2.93_335.16,0.00041664766631929734
6.70_813.69,0.0004165497104515601
2.16_1069.72,-0.0004164800839167452
1.133_293.0164,0.00041631365243890805
O2_FA 20:1; (eicosenoic acid),-0.0004161977886494074
5.19_822.54,-0.0004161833629280691
3.18_401.31,0.00041610536121294123
TG 51:3|TG 16:0_17:1_18:2,-0.0004158057904582726
2.34_287.0886,-0.0004154315339013341
10.29_944.86,0.0004144970743482051
11.18_928.83,-0.0004144551204692794
4.392_296.687,0.0004144480321790254
9.91_203.18,-0.0004138409308884518
4.71_833.59,0.0004137955534627151
4.90_887.57,0.0004129793743615656
6.02_838.63,0.00041295258385526515
PC 34:3|PC 16:1_18:2,-0.00041273043598439636
10.253_86.9749,-0.0004125553636387126
4.92_875.54,0.0004123610727334126
6.778_247.1095,0.000412282690224686
5.772_228.0375,0.00041217634988105484
4.55_828.57,-0.0004121670894949944
LPC 14:0/0:0,-0.0004117649768133254
9.82_947.79,-0.0004116288418941795
10.46_921.86,-0.00041124669024375667
10.12_935.68,-0.00041106254266765817
2.55_336.33,0.0004108646446355806
1.65_389.29,0.0004105076993827565
10.34_946.73,-0.0004097896289846771
4.925_179.0342,0.0004092625494288951
5.60_750.54,0.000409180765522035
4.25_388.36,0.00040917609778180146
5.39_1060.54,-0.0004090017972368057
5.18_168.84,0.00040848103815115615
1.001_199.0064,-0.00040847893823556654
0.64_458.28,-0.00040828155320813493
6.773_252.9788,0.00040827591376482237
0.62_230.18,0.0004075723107690133
0.944_186.9796,-0.00040755590146388204
9.91_147.12,0.00040640301494792544
0.54_346.21,0.0004058059765559832
0.68_473.04,-0.00040568653014125717
5.37_1606.18,0.0004056709239523843
"1,4-Butynediol",-0.0004055067243347677
1.21_399.25,-0.00040509376802727587
0.83_547.02,0.00040502840721797043
FA 22:6,-0.00040501531511966295
TG 60:12|TG 18:1_20:5_22:6,-0.00040490302282728495
3.341_159.0267,0.0004047080126754181
3.07_273.0732,-0.00040444547693079897
6.622_229.1555,-0.0004040762110664859
5.39_806.57,-0.000403922137995682
PC 42:7,0.00040372844088117825
4.23_775.57,0.0004033414298589408
Palmitoylcarnitine,-0.0004024964905878069
3.65_728.59,0.0004024903939308451
231706,-0.0004021513673023684
9.77_972.80,-0.0004020522324830573
7.99_917.72,-0.00040180043675746955
0.45_241.11,0.0004017863201823855
11.05_1030.88,-0.0004011616069938487
5.68_811.10,0.00040102941818682427
0.56_480.10,0.0004009102128409031
9.85_927.74,0.000400908622981369
87792,-0.00040079252955402717
2.409_183.1127,-0.0004005599886676049
TG 56:8|TG 16:0_18:2_22:6,-0.000399821561183037
10.23_839.78,0.0003996995396995245
2.011_163.0392,-0.00039956600674719977
10.37_395.37,0.00039918548143330894
0.51_217.21,0.0003985300774904807
9.08_1013.70,-0.0003981203155332868
3.62_194.91,-0.0003980525146446754
4.851_279.0394,-0.000397869556983497
6.768_201.8016,-0.0003966172904281779
10.43_919.71,-0.0003964520768246163
10.88_149.13,-0.00039604773486248533
8.913_162.8383,-0.0003954826695201269
PC 38:4|PC 18:1_20:3,-0.0003953472664792708
10.937_165.1313,-0.00039534679179847155
SE 29:1/20:4,0.0003952341917500914
10.22_937.81,-0.0003945060708220569
6.26_651.52,-0.00039433797763358734
0.38_465.08,0.0003942724720773462
0.52_307.11,-0.0003936211908821286
1.384_115.0388,-0.00039356601453369253
0.41_241.20,-0.00039341065641939385
TG O-54:2|TG O-20:0_16:0_18:2,0.0003933906745133545
5.883_512.2687,0.0003933323417113369
0.49_879.04,0.0003930661985182802
0.42_359.12,-0.00039302028890077814
5.16_824.62,-0.0003930134299079533
0.54_480.19,-0.00039297125456525054
5.82_836.61,0.0003925776009271867
10.47_698.59,0.00039214402576983796
NAE 14:0,0.00039172451409224385
5.66_1594.18,-0.0003915001224345577
0.39_199.01,-0.0003914164619159333
9.08_185.0556,-0.00039110881671595234
5.04_782.57,0.00039083957508887174
6.08_665.51,0.0003907507119553213
0.88_194.91,0.00039074484868961994
9.179_282.1182,-0.0003907267334751511
5.29_775.55,0.0003905812378550287
0.41_229.15,0.0003905369028935298
4.83_790.57,-0.0003896045969597267
10.41_121.38,-0.0003892624451780995
PC O-32:1;1O|PC O-17:0_15:1;1O,-0.000388935687819484
0.41_160.13,0.0003884829563700898
8.92_712.65,-0.00038798827498319157
2.73_513.84,-0.000387944630986701
10.26_883.85,-0.0003875141915827746
11.12_860.81,-0.00038733023723112425
5.50_783.57,-0.0003872099475751692
LPC 22:5 a,0.0003867433204616191
6.93_458.7696,-0.0003866609764866802
2.86_211.17,0.0003865771429790918
10.28_930.85,0.0003861644519464077
0.47_267.11,-0.0003859851501073745
4-Hydroxy-6-methyl-2-pyrone,0.0003849954870535292
4.25_628.51,-0.00038452805093813444
9.56_874.70,0.0003843188084390335
9.06_1026.85,0.00038416011351792204
10.87_243.21,-0.00038398924910084683
0.69_461.31,-0.0003833231282118612
10.68_863.79,0.00038326055427005126
0.54_126.97,-0.0003831435589839706
2.17_568.41,-0.0003830236783863989
10.42_217.20,0.00038248186465567676
Butyrylcholine,0.0003823203495581315
9.99_943.72,0.0003822153324747666
TG O-52:0|TG O-18:0_16:0_18:0,0.00038097632365261436
6.929_542.7306,0.00038055611198757464
1.005_230.9968,0.0003800249471367626
3-Indoleacetic acid,0.0003799580917443637
10.48_287.27,0.00037915273295462804
5.92_1301.94,0.00037869638542678774
9.95_887.71,0.00037848661007495706
9.24_801.77,0.0003782229857932482
1.04_194.91,-0.0003772249030428064
10.78_700.61,0.0003766112123297342
5.07_1551.62,0.0003756462795739909
3.472_187.0411,0.00037561092668041525
1.62_432.2811,-0.0003755771842462654
8.033_245.1169,-0.0003754898286664324
9.747_335.0469,0.0003751880509316629
5.12_805.57,-0.00037484290659344
4.71_757.56,-0.0003748092955030481
2.11_664.38,-0.0003744591955315633
6.557_168.013,0.00037404934359438645
1.37_590.26,-0.0003739968066366715
4.55_779.54,-0.00037376417461674777
6.768_228.0375,0.0003735679419566522
11.42_950.91,-0.00037329940299536983
1.11_478.29,0.00037313887310347615
0.49_368.08,-0.0003728654064633097
5.17_871.61,-0.00037259978323295363
5.83_852.58,0.00037230366985412203
0.56_748.94,0.0003721588644925975
7.58_832.24,-0.00037204951877514383
10.20_972.80,-0.0003718928500633074
0.88_515.31,-0.00037188467414622295
4.335_784.5841,0.00037155324882979336
9.27_864.66,0.0003712465086726807
10.11_881.74,0.0003712027404872102
0.61_348.20,0.00037102552354705573
7.702_196.022,-0.0003709308561617305
0.74_544.10,0.00037084165541918866
5.95_774.60,-0.0003708017498265488
4.82_772.53,-0.0003705804119145732
5691,-0.0003704878813884536
5.34_810.54,-0.0003704717992905537
412755,-0.00036993054522856914
10.55_575.50,0.0003694038585800753
5.765_199.0375,0.00036936413147466065
9.864_605.1438,0.0003693630460026923
7.767_277.0898,-0.0003689412719969533
1.847_185.962,-0.00036863249089870903
9.17_946.77,-0.0003683865487947602
2.91_552.40,0.00036740695119592517
16561,-0.0003665643501737097
"1,2-dioleoyl-sn-glycero-3-phosphatidylcholine_1,2-dioleoyl-sn-glycero-3-phosphatidylcholine",-0.0003661283902411119
7.22_369.35,0.00036547946012469864
9.48_889.67,-0.0003652938666936255
0.48_498.29,0.00036522563262104713
9.17_963.82,0.0003648910709457756
10.26_992.86,0.0003647438512821713
4.37_655.47,-0.00036452690210046497
TG 55:8|TG 15:0_18:2_22:6,-0.00036407631147657756
3.70_675.68,-0.00036377158378063807
3.365_316.1208,0.0003634664515554184
1.073_93.0331,-0.00036275899565595636
6.799_336.692,-0.00036214674118363534
4.98_739.51,-0.0003620340267012971
1.715_242.9971,-0.00036194375474922464
4.37_889.58,0.00036166836096996745
2.25_566.38,0.000361613798754607
3.31_790.56,-0.0003610310081471319
8.57_188.1034,0.0003608288525771155
0.38_160.84,-0.00036032232927942783
1.25_232.92,0.00036007649358858957
1.958_269.0089,0.00035987463052219575
10.41_313.29,-0.00035972819282500533
3.07_188.97,0.0003596435074712841
5.59_702.54,-0.00035963574817614394
"5-Methyl-5,6-Dihydrouracil",-0.000359605873300786
0.62_309.13,-0.0003594424115959098
10.41_205.20,-0.0003593081454155778
9.82_111.0077,-0.0003592376402313239
4877,0.00035915914181168973
1.54_298.347,0.00035906956713004085
11.66_1010.91,0.0003579683780170908
10.56_895.71,-0.00035771109022116824
4.387_265.8527,0.00035762388075934914
5.03_1572.61,-0.0003575862923436064
Sebacic acid,0.00035752761465895227
5.40_782.57,-0.0003571070157188383
7.73_72.9919,0.00035704218115025773
9.65_928.83,-0.00035703995847067904
8.65_741.54,-0.00035694535611890764
PC 36:2,0.00035684385342737274
0.76_434.86,-0.0003560394521565573
SM 42:3;2O|SM 18:2;2O/24:1,0.0003559817023034578
2.11_1081.70,0.0003559362537032881
4.74_184.07,-0.0003558551718774603
1.21_425.26,-0.0003555489097327165
4.396_303.6812,0.0003555039294549683
0.39_128.94,0.0003551555406590647
10.53_1315.20,0.0003544901868555384
0.37_250.88,-0.00035400517177223485
3.60_503.27,-0.0003538789855135252
0.37_154.92,0.00035377907818061436
10.08_987.90,-0.0003535989043979362
0.66_291.01,-0.0003533374236465482
10.91_943.85,0.00035296570604470307
0.36_448.11,0.0003522526898149929
4.25_623.50,0.0003521547546856861
0.75_545.02,-0.0003518490574473682
1.93_560.33,-0.0003514839159727563
10.24_716.63,0.00035143183303544914
0.62_130.12,-0.0003513261688852133
6.373_182.0315,0.00035124587016168883
1.38_622.33,-0.0003509615545831034
5.286_610.3738,0.00035049626627640837
1.56_573.39,-0.0003503320005290772
4.75_948.55,-0.0003501360160195169
91421,0.00034997149917754725
7.296_173.9932,0.00034805421581589053
5.59_838.43,-0.00034780023720321394
CAR 16:2,0.00034764987282057006
2-Aminocaprylic acid,0.00034758494700748535
PC 42:10|PC 21:5_21:5,0.0003475843886399367
0.98_314.3023,-0.00034702244483710254
6.23_836.61,0.0003469749784502106
PC 35:5,-0.0003468622679945674
4948,0.00034629343744277185
8.203_473.1501,-0.00034601363453737853
5.56_1642.18,0.00034572412553890533
11.39_906.89,-0.0003454717332836252
5.65_1596.19,0.0003451683325575675
3.27_478.39,0.00034507755354887997
399908,0.00034468905167072035
41697,-0.00034463839817795304
0.38_211.05,-0.00034445957578297173
4.96_792.59,0.00034403981473500524
1.57_634.45,-0.0003440180886620212
0.36_356.99,0.00034400019697475656
9.818_347.0124,-0.00034389305746480896
185031,0.00034375057070409215
2.26_291.21,0.0003435956126935295
11.84_998.91,0.0003432443121861464
Ser-His,-0.00034303527892730074
9.64_950.82,0.00034295257560183306
4.12_778.54,0.0003427231938963414
9.98_714.62,-0.00034200241436547444
0.49_336.97,-0.00034172629696951277
10.35_966.85,-0.00034140982191122206
11.44_565.56,-0.0003413184001346954
6.896_450.739,-0.0003408921479656855
2.713_277.1845,-0.0003396522717018027
7.08_755.51,-0.000339624321646224
0.69_301.28,0.0003390253209376945
8.044_89.0231,0.00033899880815699317
1.15_596.33,-0.0003389717428897152
9.86_921.77,0.00033852787828219196
1.207_323.0395,-0.00033829387543284013
8.325_101.0232,-0.0003381792524898141
1.50_546.36,0.0003379963848519481
10.83_894.85,0.0003376181337857303
1.17_610.31,-0.00033736536205235956
10.90_986.91,0.0003363230528084925
0.54_436.15,0.0003358770188431143
3.02_329.03,0.0003356913178180463
10.37_742.65,0.00033565006353017835
6.843_103.0543,0.00033557882430091876
0.49_582.98,0.0003354808430985399
1.073_174.9862,0.0003349822066294451
5.04_1184.34,0.00033479523008316946
210229,-0.00033473135029230813
4.771_167.0554,-0.0003346691565537117
5.059_395.1366,0.00033466594286968483
2.37_131.08,-0.00033449591449533637
8.655_261.09,-0.0003344539596082223
0.60_462.17,0.00033360853920086673
17651,-0.0003334248277249635
1.00_337.21,0.00033319876864398943
3.18_403.46,0.0003328667673004791
2.782_60.9083,0.00033272241280980183
6.65_526.12,-0.00033100642253492676
0.71_445.22,-0.0003305893279297539
8.35_943.73,0.00033018196815526795
2.48_573.90,-0.00032992289427509117
2.648_277.06,-0.00032990983853930904
0.45_310.21,0.00032948263615668324
10.41_750.71,-0.00032891512852864936
3.69_623.60,0.00032890559563886613
5.90_699.52,0.0003288660747740175
0.75_559.03,0.00032858608721895294
8.879_391.067,-0.00032807612231316286
6.77_215.0669,0.0003279868554943066
11.01_983.80,0.00032717836586876797
7.68_725.55,-0.00032696559110038026
10.15_884.77,0.0003268419843164867
6.61_744.63,0.0003264904932662721
Cysteine S-sulfate,0.0003257517839308421
7.50_709.61,-0.00032544659697716666
2.43_389.16,0.0003253380014580733
8.77_371.1665,-0.0003252770307804991
0.66_341.15,0.00032428632064762853
6.743_711.0696,0.0003238745820195295
5.56_911.72,0.000322446224768401
4.60_757.56,-0.00032229498915497954
4.388_204.8802,-0.00032214699904848596
4.471_138.8743,0.00032208622273771924
0.38_346.00,0.0003218209961368011
2.93_513.84,0.0003216982913414184
8.71_232.98,-0.0003216871745772355
11.67_940.87,-0.00032154356825107514
3.69_371.32,-0.0003207165970859951
5.443_480.3097,-0.00032066562476486314
10.16_259.24,0.00032064384875724907
1.46_325.18,0.0003205183031766863
10.06_888.80,0.00032037962209876056
9.71_918.75,-0.00032031322017641217
362184,0.00032013643167587896
0.48_373.19,0.0003198512186156396
8.25_367.34,0.0003198358085507879
2.646_279.0571,0.0003195673124497379
7.58_314.88,0.0003193395952914473
1.04_425.25,0.00031928857225360505
9.053_182.9852,-0.00031923566427410964
1.63_291.23,0.0003191391221376211
10.85_950.75,-0.00031896271275628455
1.34_502.29,-0.0003189582923536649
9.90_954.85,0.0003188970805653925
4-Amino-2-methylbenzamide,-0.00031870640748888533
5.21_184.07,-0.00031870058640617627
1.87_339.25,0.00031823991823685726
3.454_370.2953,-0.00031812989270285175
11.03_844.75,0.00031799456767768203
4.441_360.8709,-0.0003172438509129316
4.94_786.58,0.00031699864191942064
5.29_912.60,-0.00031694184086426434
12.17_948.93,0.0003167725703964815
TG O-58:6|TG O-20:0_16:0_22:6,-0.00031675207986158605
0.37_299.07,0.0003165796722143218
9.76_966.85,0.0003162394556357742
8.99_919.74,0.0003159681508484256
10.09_979.77,0.000315676914444084
0.59_382.24,0.0003154109207316106
10.48_215.18,0.00031480327662618013
1.023_295.2274,0.00031466009862086134
2.701_202.0765,-0.0003144017387367472
4.88_844.55,0.00031430788709666853
6.743_174.8603,0.00031342938342124213
10.06_998.82,-0.0003131344830701926
5.03_1159.33,0.00031286984342552464
4.95_447.40,-0.00031243655431636367
5.00_393.37,-0.0003112881221561847
4.73_783.52,-0.00031075895646634006
7.609_146.9802,0.0003101403349932099
6.833_245.051,0.00030989406063298774
6.07_706.49,0.0003097622014602666
379691,0.0003096282138564763
N-alpha-methylhistamine,0.00030952844424324727
0.38_353.06,0.0003094803569877134
ST 28:1;O;S,-0.0003089611436678528
10.42_844.69,0.00030889842687908644
1.083_269.2123,0.0003087359228793184
6.873_548.7665,-0.00030824463062863443
5.29_857.60,-0.00030794441574945693
10.68_934.78,0.00030791864292556133
4.57_844.53,0.00030736257035780134
1.62_344.24,0.0003067551470117239
1.36_720.33,0.00030673630367296015
5.71_752.56,-0.00030663175058263324
5.94_573.43,-0.00030606473672460655
4.386_184.8224,-0.00030597268030495777
0.49_442.99,0.00030545682824711804
PE 40:7|PE 18:1_22:6,-0.00030543693350368616
1.53_425.21,-0.0003054350650347472
11.98_1014.98,-0.0003053134902670895
1.29_574.34,-0.00030509720223277214
8.37_764.69,-0.00030497650607844227
11.24_579.53,0.00030487362346022994
5.78_808.58,-0.0003042926843289008
5.73_768.55,-0.00030342674208131977
PC 37:5|PC 17:0_20:5,0.00030331068216057466
11.75_304.16,0.0003032925370238635
10.20_924.79,-0.0003028681894192585
1.16_502.29,-0.00030240280081906737
2-Aminonicotinic acid,-0.0003015889303749839
8.604_129.0181,0.0003013847341721849
3.70_714.90,-0.00030129841620302937
11.98_1002.98,-0.0003011682669779929
0.76_490.89,-0.00030054381807191995
10.88_386.38,0.0003002793914412515
10.38_1020.90,-0.00030007887201280697
8.262_293.0491,-0.00029992283795158496
10.02_955.71,-0.0002997671377989649
spermidine,-0.0002996447599327104
10.51_853.72,-0.0002995061479439025
5.765_277.0543,0.0002994336603074728
4.32_805.56,0.00029889266151824907
6.809_104.1071,0.0002980085676441493
2.52_524.37,0.00029731076388055973
9.161_111.0075,-0.0002973002809409341
12.216_128.9509,0.00029723253342640036
0.46_435.20,-0.00029721048913182273
1.17_642.25,-0.00029715630114566377
5.83_71.0126,0.0002970504207857432
9.358_341.9997,-0.0002964798263845195
1.52_522.35,0.00029642946771362783
3.26_450.36,-0.0002963855968259737
9.75_891.68,0.00029636835464400045
4.543_513.8182,-0.00029621917472678785
5.79_824.55,0.0002960979224269807
0.27_214.83,0.0002959439038554913
5.56_897.71,-0.0002956231297419218
LPI 18:0,0.0002955581739725522
1.747_93.0445,-0.0002953626590966384
4609,-0.0002952926736668691
PC 37:5;O|PC 20:4_17:1;O,0.0002952575034570449
1.18_417.32,0.00029475357773384154
1.06_607.36,0.000294705999023064
FA 24:0;O,-0.000294676014868348
2.78_694.47,0.00029457959501893376
12.157_490.818,-0.00029445960819819114
DG 36:2,0.00029413537055022717
1.43_522.36,0.0002940830055960115
2.67_335.16,0.00029391160654191825
3.57_461.36,-0.00029385295943054477
11.81_948.89,-0.0002937325053080949
8.893_146.045,-0.0002936333408448458
5.764_226.0569,0.00029360521562649935
0.40_341.03,0.0002927199733149083
4.83_848.61,-0.00029269398332663324
6.527_189.8575,-0.00029266488620220167
11.02_958.79,0.0002926334047694614
2.751_99.0076,-0.0002925925625114031
5.17_790.57,-0.0002923312130451342
2.052_200.2375,0.000291958237175178
1.829_71.0489,-0.0002914163748118254
11.20_987.91,-0.00029103802901730877
0.37_381.97,0.00029078037998929435
41836,0.00029023470780487564
5.35_853.62,0.0002902230721828187
8.872_168.9805,-0.0002899576553089652
0.65_156.99,-0.00028995667030566564
4.46_172.83,-0.0002895705911210662
2.52_375.19,-0.0002893198621717233
8.963_237.0491,-0.00028856974434372427
0.77_542.32,-0.00028843188648890525
2.86_271.23,0.00028785558333052993
1.812_185.9621,0.0002875801340556964
0.94_605.35,0.0002867219748194703
4.76_777.05,-0.000286549116504465
fructose,-0.000286451118343388
9.853_112.9359,-0.0002860261386129825
4.40_885.06,-0.0002851689776391754
12.09_647.63,0.0002850422614708753
11.41_367.34,0.00028492502621350516
0.44_291.06,0.0002847110744460073
5.07_1172.34,-0.00028463475803722465
5.31_766.54,0.00028399191815265106
9.61_1030.88,0.0002837923991128053
4.423_204.8799,-0.00028353812171911293
10.97_922.88,0.0002834957281539445
5.066_80.9155,0.00028345407761871445
0.45_211.08,-0.0002830290404088981
5.82_221.15,-0.0002829463357331598
1.37_279.23,0.0002829154957513262
4.57_896.54,0.0002823931214731775
8.62_919.68,0.00028233967704555774
2.68_133.01,0.00028220804873556484
4.75_1531.12,0.00028211967973367267
5.236_530.3018,0.0002820512092860559
12.66_314.88,0.00028187402641693905
1.04_381.26,-0.00028185362201326895
5.03_1572.10,0.00028103058366470325
10.72_971.89,-0.0002808501370250606
9.84_998.82,0.0002807448456854386
10.44_1502.31,0.0002804246431515321
8.07_170.83,0.0002800558322016001
1.05_247.17,-0.0002799758563452545
0.96_662.33,-0.00027901687092111283
10.16_690.62,0.0002789596926903046
0.50_619.02,0.0002786528446228747
10.265_225.8972,0.0002785610094347082
6.772_185.0217,0.00027844556790391996
11.88_878.85,0.00027808656962193955
0.40_163.04,-0.00027784202153854784
9.50_1008.80,-0.0002776957164804661
1.32_590.35,-0.0002776851194074982
5.115_103.0025,0.00027767156773880096
2.716_159.0655,-0.0002774074015887948
11.00_984.90,-0.0002773029469596688
5.87_847.60,-0.0002772379698027073
Phenylacetylglycine,-0.000277041252595802
0.41_383.15,0.0002768235904155247
0.38_207.01,0.00027651095226618327
5.49_845.54,0.0002764990862262655
0.63_296.16,-0.0002763028778614083
7.98_639.48,-0.0002762666183345296
6.54_667.53,0.00027597006111775425
11.81_920.86,-0.00027582629143187756
5.47_1628.19,0.0002758066993426553
3.37_188.97,0.00027571071435270674
9.31_1128.32,-0.00027517157872557164
1.89_468.39,0.0002748468386902065
1.37_196.02,0.0002747404104271606
5.41_807.07,-0.0002742825582942969
0.37_369.06,-0.0002740386265274658
5.65_196.78,0.0002739927569035762
382600,-0.00027398443877718376
TG O-50:2|TG O-16:0_16:0_18:2,-0.0002738326760825552
0.47_115.08,0.0002731082174515292
11.90_1030.97,0.0002730315723516446
4.359_468.864,-0.00027302483430256163
9.979_295.1025,-0.000273001142512233
0.47_339.12,-0.0002725290595062331
11.32_876.80,0.00027232790333937975
6.70_904.66,-0.00027226054257653055
12.70_144.04,-0.00027214583750056993
7.759_305.9604,0.0002720224658468267
10.41_271.24,-0.00027172470853443294
443,-0.0002711719701484666
2.394_160.9981,-0.0002711501078475759
1.38_1049.68,-0.00027030208402240155
glycerol,0.00027015344159119864
9.43_988.83,0.00026989747501171373
10.15_982.88,0.0002698896905341584
7.208_96.9219,-0.0002687523353433196
N-Methylhistidine,-0.0002685884749725984
Pro-Gly,-0.00026801394129742943
5.65_770.96,-0.00026784775123553194
4.66_814.56,0.0002676225498274502
5.14_474.289,-0.00026742947853808217
0.70_328.76,-0.00026731588295919253
0.34_221.07,-0.0002671475342665593
5.76_87.0075,0.0002668738098531532
6.661_208.9339,0.0002668695703722871
0.51_206.01,-0.00026679131313629223
2.03_246.1696,-0.0002667096496883729
4.95_236.17,0.00026662270711185865
10.51_952.82,-0.0002665519903056006
3.469_186.0448,-0.0002664070242385992
5.00_874.54,-0.0002661020178268981
2.75_531.85,0.00026580945084792967
8.043_225.0612,-0.00026575318613784833
7.15_698.63,-0.00026568130375735627
0.57_461.16,-0.0002655756599387327
2.46_550.39,-0.00026543910380475436
LPC 24:1/0:0,0.0002653946386404508
0.52_547.25,0.00026516603924073214
5.83_593.56,0.00026477987902939315
11.16_1024.93,-0.0002645001874053852
4.99_1172.84,-0.0002644961269553846
1.52_720.33,0.00026446202272608857
5.60_273.98,-0.00026432343738437347
LPC 19:0/0:0,0.00026397254757858877
9.53_922.77,0.0002636897875693718
4.42_925.57,0.00026360847039887315
1.25_540.33,0.0002630696350029466
0.63_503.07,-0.00026299921390380876
4.36_733.55,0.0002628984750974801
0.75_297.24,0.0002624391306192517
8.871_360.1499,-0.0002623692191726824
4.66_843.58,-0.00026220869104741205
9.91_315.0414,-0.00026211835420753487
8.76_1021.73,0.00026203882642666774
12.66_571.90,-0.0002619496807918269
12.18_922.92,0.00026156904433831185
7.86_752.57,-0.0002613272235462511
"4,5,7-Trihydroxyisoflavone",0.00026121085167481677
345411,-0.0002612072223491811
pipecolinic acid,0.0002611442905853498
PE O-38:7|PE O-16:1_22:6,0.0002610934887139884
4.76_933.55,-0.0002608789051801653
10.42_383.37,0.0002608387355604089
3.00_445.40,-0.000260412806552459
0.38_392.03,-0.00026039596092336986
FA 18:2;O,-0.0002600839364422919
3.96_413.80,-0.0002600034218482365
3.25_812.54,-0.0002599562730525105
2.29_650.44,0.00025970075929050577
5.19_788.60,0.0002596197046123569
5.02_796.53,-0.00025947608258435816
0.41_351.13,0.00025945470929390345
6.981_281.0898,0.00025926280600341235
9.31_898.70,0.00025925716381018497
PC O-36:6,0.00025918967858759584
"3,5-Dichlorosalicylic acid",0.0002591085333062871
PC O-36:2,0.00025898705694973526
0.42_339.16,-0.0002589843759359132
4.79_1191.77,-0.00025894940279277127
6.807_130.0652,-0.00025870571814219466
10.288_217.8654,-0.00025868105097977403
4.21_847.54,-0.0002586217591522346
1.459_368.4253,0.00025848228651179653
2.26_435.21,0.00025810558954100787
9.90_876.71,0.0002581005529194664
2-Dec-9-enylpentanedioic acid,0.0002578238997455689
10.12_876.78,0.00025771828300668486
0.89_445.18,0.00025771205862381164
9.63_920.77,0.0002576206177844403
11.69_914.86,-0.00025738860505723245
4925,0.0002569981597880661
adenosine-5-monophosphate,-0.00025696800754965496
11.43_944.86,0.00025667722951561736
2.56_706.47,0.0002564740188023725
11.98_923.84,0.0002564203439033681
3.14_552.40,0.0002562614221283298
6.19_168.84,-0.0002561458825054753
2.23_180.0655,-0.0002559274003005683
4.451_126.8953,0.00025571952766318513
0.37_271.06,-0.0002556518175033341
Nicotinamide,-0.0002547707653882654
0.39_255.00,-0.00025466068562492264
DG 38:5,0.0002546397510689863
Acetaminophen sulfate,0.000254543150667955
8.359_245.1142,0.00025420311873747004
5.56_834.59,-0.00025405563919088094
10.08_969.73,-0.00025321858288394265
9.45_902.72,-0.0002528757908850885
2.77_351.25,-0.0002528273409075664
5.39_878.64,0.0002527457838399729
5.26_743.54,0.0002525373018379586
2-hydroxyglutaric acid,-0.0002525369699713293
0.49_361.17,0.0002521936395336496
11.648_98.5121,0.0002521079308395969
10.86_927.81,0.00025194464853819384
0.75_263.17,-0.0002519048157968484
10.20_992.86,0.0002513788303640049
6.15_869.56,-0.00025122654384831844
5.934_351.1582,-0.0002511344812437456
0.42_148.11,-0.00025103472806053186
10.24_135.12,0.00025102170562534335
10.14_901.80,-0.00025057459369587815
SM 33:1;2O|SM 17:1;2O/16:0,-0.0002503426931535105
9.95_383.33,-0.00025020407203282796
0.61_329.17,0.00024971606267374904
3.50_368.43,0.0002493803197049657
10.55_974.75,-0.0002486637513150467
10.16_261.26,0.0002486175105397031
10.27_827.78,-0.00024859202798544486
0.65_331.00,-0.0002485319882809801
0.56_141.48,0.00024821437553442996
2.273_180.0654,0.0002481828048511157
5.55_796.08,-0.0002481010570587299
6.61_806.61,0.00024807342358408883
0.38_146.04,0.0002480042893237404
8.54_891.71,0.0002475246308215134
10.77_908.81,0.0002474300274254208
11.16_1013.93,0.00024726590850789336
1.11_585.33,-0.0002472288627935928
PE O-36:2|PE O-18:0_18:2,0.00024707942490375886
gamma-Glutamylglutamine,0.00024692460447705054
0.68_501.14,0.00024658527941616665
6.97_659.50,-0.00024612454669897463
5.351_498.3467,-0.0002457186853180441
0.57_241.18,0.00024564550890664985
7.38_905.67,0.0002452592927921121
0.39_303.00,-0.0002451358130155498
5.93_870.62,0.00024511284669699064
6.96_758.22,0.00024502917151459177
11.89_1018.97,0.000244972450932507
